"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_MEAN","BILL_MEAN","PAY_AMT_MEAN","PAY_DIFF","default.payment.next.month"
390000,1,1,2,47,-0.8,776.6,776.6,777.4,0
360000,1,1,1,32,-1.4,-1,0,0.4,1
10000,2,2,2,32,0,9738.6,777,9738.6,0
150000,2,1,1,32,-1.4,0,0,1.4,0
40000,2,2,2,27,0,34600,3169.8,34600,0
50000,2,2,1,41,0,32676.4,1071.6,32676.4,0
10000,1,2,2,23,0.4,8441.8,860,8441.4,1
310000,2,2,2,26,0,43990,2200,43990,0
50000,1,1,2,34,0,29639.8,860,29639.8,0
150000,2,1,1,37,-0.6,1732.2,1118.2,1732.8,0
50000,1,3,1,48,0,13630,942.2,13630,1
250000,2,1,2,30,0.4,83081.4,3596.2,83081,0
30000,2,3,1,46,2.2,23720,1200,23717.8,1
30000,1,1,1,32,0,20919.4,1329.4,20919.4,1
30000,2,3,1,50,2,28612.2,1205.8,28610.2,1
20000,2,2,1,44,6,16385,156,16379,1
30000,2,1,2,24,0,19067.6,1044.6,19067.6,0
90000,1,2,1,28,-1.2,1116,0,1117.2,0
30000,1,2,2,24,-0.4,14655,5696.4,14655.4,0
200000,2,2,1,51,0,135025.8,5117.6,135025.8,1
180000,2,2,2,29,0.8,102956.2,4259.4,102955.4,0
70000,2,2,2,26,0,31053.8,6700,31053.8,0
230000,2,2,2,29,-1.8,200.8,200.8,202.6,0
240000,2,1,1,45,-1.4,0,0,1.4,0
190000,2,3,1,41,-1,2898.8,2382.2,2899.8,0
80000,2,1,1,29,-2,7156.2,6311.2,7158.2,0
300000,2,2,1,34,0,77817.2,2675.4,77817.2,0
340000,1,2,1,31,0,68592.6,5270.8,68592.6,1
60000,2,1,1,25,0,30936.4,3260.8,30936.4,0
200000,1,2,1,28,-0.2,10848,3623.8,10848.2,0
20000,1,2,1,53,0.4,11837,636,11836.6,0
110000,2,3,2,46,0,38147.2,1600,38147.2,0
130000,1,1,2,30,0,21479.6,2017.2,21479.6,0
80000,1,1,1,46,0,52367.2,1454.4,52367.2,0
120000,2,2,1,30,-1.4,0,0,1.4,0
150000,1,3,1,43,0,68238,2130.6,68238,0
70000,2,1,2,26,1.8,30220.6,2160,30218.8,1
100000,2,1,2,24,0.4,792.2,225.6,791.8,0
80000,2,3,1,42,-2,0,0,2,0
120000,2,2,1,30,0,86389.2,3685.6,86389.2,0
210000,2,1,2,31,0,42801.4,2100,42801.4,0
50000,2,1,2,25,-0.4,11551,3162,11551.4,0
50000,2,2,1,45,0,18171.8,669.6,18171.8,0
260000,1,2,1,35,-1.4,1985.6,2052.2,1987,0
20000,1,2,2,22,-0.8,48,400,48.8,0
30000,1,2,1,40,0.8,32512.8,887.6,32512,0
310000,2,2,1,29,0,135260,3614.4,135260,0
100000,1,1,2,34,-0.8,19409,6533,19409.8,0
300000,2,1,1,38,-2,78,0,80,0
30000,1,3,1,47,0.4,23754.8,986,23754.4,0
320000,1,2,2,34,0,106176.4,4220.4,106176.4,0
120000,2,1,2,32,0,79320.8,3948,79320.8,0
80000,1,2,2,24,0,26593.6,1196.4,26593.6,1
20000,1,3,1,50,1.2,17175.8,1240,17174.6,1
380000,1,1,1,53,-2,432,360,434,0
50000,1,2,2,27,-0.8,10443.8,200,10444.6,0
280000,1,1,2,33,-2,0,0,2,0
30000,2,3,2,47,0,13345.4,903.6,13345.4,0
100000,1,2,2,25,-0.4,29590.8,700,29591.2,1
30000,1,1,2,45,-0.2,20121.8,1696,20122,0
160000,2,2,2,30,0,110425.8,3761.4,110425.8,0
210000,1,1,1,42,-1,4720.4,5265.8,4721.4,0
10000,1,1,2,30,0,8582.2,851.8,8582.2,0
70000,2,1,2,29,0,65014.4,1804.2,65014.4,0
110000,1,2,2,31,0,58941,2040,58941,0
300000,1,1,1,54,-1.2,46917.8,0,46919,0
180000,1,1,2,27,0,14787.6,3760,14787.6,0
100000,1,1,1,44,0,39759.8,1840,39759.8,0
220000,2,2,1,43,-1,598.2,598.2,599.2,0
140000,2,2,1,27,0,119268.2,6000,119268.2,0
90000,2,2,1,51,0,98325,3615,98325,1
30000,2,1,2,23,0,29551,1563,29551,0
240000,2,1,2,28,-0.6,1683.6,790.8,1684.2,0
110000,2,1,1,37,0.8,109677.4,4721.6,109676.6,0
60000,2,1,2,24,2,42046.8,2540,42044.8,1
20000,1,2,2,26,3,12306,600,12303,1
130000,2,2,2,26,0,61816.2,2214.6,61816.2,0
130000,2,3,1,36,0,44288.8,1763.4,44288.8,0
70000,1,1,2,26,0.4,47756.8,2204.8,47756.4,0
10000,1,2,1,42,0.6,9520.6,640,9520,1
50000,2,1,2,24,-2,382.8,204,384.8,0
190000,2,1,1,31,0.4,6207.4,2944.8,6207,0
60000,1,2,2,36,0,50595,1865.6,50595,0
20000,1,1,2,25,1,18501.2,1510.6,18500.2,1
80000,2,2,2,42,2,77415.8,4305,77413.8,1
220000,1,3,1,52,-1.4,-4732,0,-4730.6,0
230000,2,2,1,36,-2,2769.2,2241.8,2771.2,0
20000,1,2,2,25,2,16352.4,1000,16350.4,0
50000,1,2,2,39,-0.2,27614.4,803.2,27614.6,1
120000,2,1,2,29,0,97725,3662,97725,0
130000,2,2,2,34,0.4,103038.6,4270,103038.2,1
230000,2,1,2,26,-0.4,686.4,813.8,686.8,0
300000,2,1,2,38,-2,7104.8,1697,7106.8,0
70000,2,2,2,55,0,55215.4,1881.6,55215.4,0
60000,2,2,1,25,0,21800.6,1686.6,21800.6,1
180000,1,1,1,35,1.8,135547.2,5400,135545.4,1
340000,2,1,2,43,-1.4,-212,0,-210.6,0
360000,2,1,2,29,-2,4830,4347.2,4832,0
180000,2,1,1,33,-0.2,1975.2,697.4,1975.4,1
30000,2,3,1,48,0,28041,1790.2,28041,0
100000,1,1,2,32,0,25986.4,1740,25986.4,0
180000,1,2,1,42,0,69985,3020,69985,0
210000,2,1,2,31,1.6,125494,4317,125492.4,1
180000,2,2,1,36,0,115897.2,5460,115897.2,0
60000,2,3,3,48,0.6,36611.8,4999.2,36611.2,0
200000,2,2,1,37,0,7813,1311.6,7813,0
610000,2,2,1,39,0,118500.2,6201.6,118500.2,0
50000,1,2,2,29,0,30567.2,1816.6,30567.2,0
50000,1,1,2,56,0.6,32978,654.6,32977.4,0
240000,1,2,2,30,-1.4,13063.4,2918.2,13064.8,0
20000,1,3,1,56,0.4,12622.2,866,12621.8,0
10000,1,1,2,22,-0.6,823.2,234,823.8,1
30000,2,2,2,23,0.4,29278.6,1720,29278.2,1
260000,1,1,2,29,0,48679,5000,48679,0
100000,1,2,1,52,0,54011.8,2055.2,54011.8,0
500000,2,2,1,40,-1,1492.4,1049.8,1493.4,0
70000,2,3,2,42,0,53724.8,2337,53724.8,0
200000,2,1,1,38,-1,5366.8,638.8,5367.8,0
110000,1,2,1,38,1.2,95971,3226.2,95969.8,1
260000,2,1,2,33,0,10981.2,2740.4,10981.2,0
50000,2,3,3,55,-0.6,740.2,450,740.8,0
50000,1,2,2,44,0,38053.4,1319.6,38053.4,0
80000,1,2,2,23,-0.2,5318.4,600,5318.6,0
260000,1,1,2,29,-1,4089.8,3470,4090.8,0
80000,1,1,2,31,0,41163.6,4200,41163.6,0
80000,2,1,2,29,0,51487.8,4615.8,51487.8,0
200000,2,5,1,36,-1,2613.2,2442.8,2614.2,0
60000,2,1,1,43,2,48680,1961.2,48678,1
260000,1,1,2,29,0,28857.2,8040.2,28857.2,0
30000,1,2,2,35,1.4,14159.6,721.2,14158.2,1
120000,1,2,2,32,1.8,63220.4,3000,63218.6,1
130000,2,3,2,39,0.4,132727.4,5300,132727,0
160000,2,3,1,38,-2,0,0,2,0
300000,2,1,2,26,-0.4,120552.8,6182,120553.2,0
180000,2,2,2,29,-1.2,5822.8,5823,5824,0
80000,2,2,2,24,-1,-24.2,508.6,-23.2,1
180000,2,4,1,30,-0.4,65538.6,6136.4,65539,0
50000,1,2,2,25,1,25995.8,1855.8,25994.8,1
10000,1,2,1,62,-2,1738.6,1183.4,1740.6,0
50000,1,2,2,46,-0.8,6714,6723.2,6714.8,0
30000,2,3,2,29,1.2,26771.2,2060.2,26770,1
60000,1,2,1,39,0,31955.2,1055.4,31955.2,0
100000,1,2,2,27,1.4,70528.4,4000,70527,1
20000,2,2,2,25,-2,6845.2,6666,6847.2,0
10000,1,1,2,22,1.2,8977.4,1000,8976.2,1
160000,2,3,1,28,0,39021,2155.4,39021,0
260000,2,1,2,32,-2,642,1184.4,644,1
260000,2,1,2,35,-0.6,4776.2,4841,4776.8,0
240000,1,1,1,43,-2,6452.2,7467,6454.2,0
50000,2,2,3,49,0,17803.6,871.8,17803.6,0
260000,2,2,2,44,-1.4,0,0,1.4,1
60000,2,2,2,24,1.2,63111.2,3551.2,63110,1
130000,2,2,1,26,0,16574.6,860.6,16574.6,0
140000,2,1,2,31,0,105965.8,4323.4,105965.8,0
20000,1,3,2,39,0.4,18272.4,1295.6,18272,1
360000,2,1,2,35,-1.4,0,278.4,1.4,0
50000,1,3,3,59,0,31028,1400,31028,0
200000,1,1,1,41,0,92596.2,2195,92596.2,0
370000,1,1,2,28,0,44773.2,3084.4,44773.2,0
200000,1,2,2,27,1.8,115809.2,5100.4,115807.4,0
260000,1,1,1,51,-1.4,1560,2025.6,1561.4,0
50000,2,1,2,23,-1,10037.4,7721.4,10038.4,0
260000,2,1,2,33,0,21578.4,3476.4,21578.4,0
20000,1,2,2,27,-1.4,0,0,1.4,1
500000,1,2,2,33,0,3515.6,4624,3515.6,0
160000,2,2,1,50,-1,1138.4,886.2,1139.4,1
50000,1,2,2,25,0.2,1538,490.4,1537.8,1
220000,2,2,1,37,0,1302,600.2,1302,1
150000,1,3,1,64,0,59207.8,2189.6,59207.8,0
80000,2,2,1,40,-1.2,16430,0,16431.2,1
50000,2,3,2,27,0.8,44640.2,2221.2,44639.4,0
30000,2,2,2,26,1,6214.2,640,6213.2,1
70000,1,3,1,64,0,54980.8,2208.2,54980.8,0
300000,2,1,2,33,-2,0,0,2,1
60000,2,1,2,28,-1,7968.6,8268.6,7969.6,0
120000,2,2,2,24,0.4,35240.2,1480.4,35239.8,1
280000,2,1,2,27,-1,8036,1684.8,8037,0
260000,2,1,2,32,-0.2,6358.4,1112,6358.6,0
50000,1,2,3,34,0,37247,1841.4,37247,0
70000,1,2,2,47,1,65513.2,2640.8,65512.2,0
50000,1,1,2,38,-1,624,630,625,1
320000,2,1,1,41,-2,13813.4,2594.8,13815.4,0
50000,2,3,2,23,0,37696.2,1301.4,37696.2,0
230000,2,3,1,32,-2,0,0,2,0
140000,2,2,2,29,0,46907.8,3500.8,46907.8,0
50000,1,2,2,25,0.4,8088.6,820,8088.2,1
450000,2,1,2,45,-1.2,919,958.6,920.2,0
20000,1,2,2,37,-0.6,5377,5806.4,5377.6,0
230000,1,1,1,38,-1,1515.4,1140,1516.4,0
50000,1,2,2,24,2.2,52547,1281,52544.8,0
100000,2,3,1,36,2,84470.8,3188.4,84468.8,0
30000,1,2,2,27,0,28264.4,789,28264.4,0
170000,1,1,2,30,0.2,643.8,322.6,643.6,0
340000,2,3,2,57,0,62467.2,3121.4,62467.2,0
210000,2,2,1,35,0,46930.6,1920.6,46930.6,0
80000,2,2,1,38,-1,671.2,613.4,672.2,1
20000,2,1,2,24,-0.6,6276.8,3313.2,6277.4,0
300000,2,1,1,51,-1.2,273.2,211.4,274.4,0
20000,1,3,2,43,-0.4,7413.2,2723.8,7413.6,1
50000,1,1,1,40,0,38042,2764.2,38042,0
60000,2,1,2,27,-1,1341,1066.6,1342,0
60000,2,2,2,50,0,33667.8,1755.8,33667.8,0
50000,1,3,1,51,0.6,39868.6,1073.6,39868,1
120000,2,2,2,26,1.8,55504.6,2940,55502.8,0
20000,1,3,2,59,1.2,6447,1100,6445.8,0
240000,2,2,1,40,-1,326,326,327,0
420000,2,1,2,36,-2,5164.2,6279,5166.2,0
180000,2,1,2,28,-1.4,0,0,1.4,0
30000,1,1,2,41,0.8,17887.4,1137.2,17886.6,1
110000,1,2,2,25,0.4,33032.6,1680,33032.2,0
90000,1,1,2,33,-1,1094.8,995.2,1095.8,0
50000,2,3,1,57,0.4,33289.6,1698.4,33289.2,1
30000,2,3,2,22,0,16426,870,16426,0
80000,2,3,1,39,2,50226.6,1600.2,50224.6,0
20000,1,3,2,58,-1.2,2413.2,0,2414.4,0
210000,2,1,2,29,-0.4,6435.2,1090,6435.6,0
100000,2,2,2,28,0,88383.4,3400,88383.4,0
320000,2,1,1,33,-1,545.4,545.4,546.4,0
500000,2,2,1,44,0,38960.2,1520.2,38960.2,0
20000,2,3,1,41,0,17917.6,1082.6,17917.6,0
10000,1,2,1,59,0,8264,697.6,8264,0
310000,1,3,1,43,-0.8,5228.2,2838.2,5229,0
180000,1,3,2,29,-2,4793.2,5686.2,4795.2,0
50000,1,2,1,32,0,26355,849,26355,0
230000,1,2,2,31,0,19736,4900,19736,1
20000,1,2,2,38,0,17170.6,892,17170.6,0
190000,2,2,2,28,0,41800.6,3353.6,41800.6,0
20000,2,2,2,24,0,19250.6,2181.6,19250.6,0
170000,1,3,1,51,0,52649.4,3801.4,52649.4,0
100000,1,2,1,44,2.2,62224.6,2540,62222.4,1
260000,2,2,1,42,0,41147.6,4691,41147.6,0
200000,2,2,2,25,0,27253,3973.8,27253,0
90000,1,2,3,40,-0.2,43180.6,3242.8,43180.8,1
270000,2,1,2,27,-0.2,110742.8,4859.6,110743,0
100000,1,1,1,49,0.8,67514.6,3420,67513.8,1
200000,2,1,2,40,-1,4926.2,5272.6,4927.2,0
70000,2,2,1,43,0,39321.8,1593.8,39321.8,0
200000,2,1,1,40,-1,9734.6,6597,9735.6,0
50000,2,2,1,31,0,35276.2,3401.8,35276.2,0
90000,2,2,1,24,0,29256.6,1922,29256.6,0
50000,2,2,1,30,0,39281,1515.6,39281,0
240000,2,1,1,37,-1.6,63.4,0,65,0
140000,1,1,2,35,-1,1255.4,1255.4,1256.4,0
120000,1,1,1,52,2.2,115804.4,4680,115802.2,0
460000,1,2,1,61,-0.6,2100,2119.8,2100.6,0
170000,2,2,1,25,-0.4,2296,2762.8,2296.4,0
50000,1,2,1,51,0,24109.8,1593.4,24109.8,0
210000,2,1,2,26,0.4,238.4,100,238,0
50000,1,1,2,24,0,43469.6,2911.4,43469.6,0
200000,2,2,1,42,-1,528.4,463.2,529.4,0
80000,2,2,1,53,1.4,10651.4,1100,10650,0
430000,1,2,1,32,-1,500,500,501,1
50000,2,2,1,34,-1,4381.6,3840.8,4382.6,0
20000,1,2,2,51,-1.2,12,456,13.2,0
160000,2,2,2,29,-0.6,12335.8,5333.4,12336.4,1
50000,2,3,1,46,1.2,24331.6,1090.4,24330.4,1
50000,2,1,2,24,0,41722.8,1366.8,41722.8,0
30000,1,3,2,31,1,24566.4,881.6,24565.4,1
100000,1,1,2,29,2,49345,1704.2,49343,1
360000,1,2,2,28,0,17190.2,1078.8,17190.2,0
310000,2,2,1,34,-0.6,4177.8,6180.2,4178.4,0
50000,2,2,3,30,0.8,36025,1059.6,36024.2,0
120000,2,2,1,37,0.4,13780,843.4,13779.6,0
30000,2,2,2,29,0.6,16714.6,817.8,16714,1
20000,1,3,2,37,-0.4,11697,919.4,11697.4,0
50000,2,2,2,23,0.4,36745.2,1729,36744.8,1
70000,2,1,2,25,0,10254.4,1007.8,10254.4,0
290000,2,1,2,32,-0.6,2090.6,1819.4,2091.2,0
90000,2,1,2,30,2.6,1090,400,1087.4,0
150000,1,2,1,37,2,88034.6,2800,88032.6,1
90000,1,2,2,38,0,61944,5962,61944,0
80000,1,1,1,40,1.2,31229.8,2049.2,31228.6,1
100000,1,1,2,32,1,89650.6,2200,89649.6,0
200000,2,2,1,41,-1.4,671.6,750.8,673,0
140000,2,2,2,31,2.4,128530.2,5140,128527.8,1
50000,2,3,3,43,0,29843.6,6424,29843.6,0
60000,2,2,1,42,0,48326.4,1960.8,48326.4,0
130000,1,1,1,40,0,20521,930.4,20521,0
120000,2,3,1,42,-0.8,2445.4,1761.8,2446.2,0
20000,1,1,2,31,1.2,11836.2,386,11835,1
210000,2,1,1,36,-1.4,0,0,1.4,1
130000,1,3,1,38,-1.4,0,0,1.4,0
170000,2,1,2,27,-1.8,1692,391.2,1693.8,1
190000,2,2,1,55,0,98747.6,4752.4,98747.6,0
230000,2,1,2,28,0,86537.6,3369.4,86537.6,1
120000,2,2,2,29,0,116377.2,4806,116377.2,0
50000,2,2,2,23,0.4,19396.2,1091.8,19395.8,1
220000,2,2,2,41,0,22395,2203.4,22395,1
160000,2,2,1,27,-0.8,23941.6,204,23942.4,1
20000,2,2,2,23,0.4,9490.2,2400,9489.8,0
460000,2,1,2,34,-1.4,227.6,632,229,0
490000,1,1,1,38,-0.8,7207.2,5200,7208,0
130000,2,2,1,47,0,66718,2818.8,66718,0
170000,1,2,2,41,0,97735.6,3356.2,97735.6,0
150000,2,2,2,24,0,108888.8,4380,108888.8,0
180000,2,1,2,33,-2,856.2,674,858.2,0
50000,1,3,2,35,-0.4,23864.4,3223.8,23864.8,0
240000,2,5,1,44,0,37064.8,5300,37064.8,0
50000,1,3,2,47,0,27648.6,794.8,27648.6,0
310000,1,1,1,43,-2,0,0,2,0
100000,2,1,2,28,-1,439.4,502.2,440.4,0
260000,2,1,2,36,-1.6,598.4,30,600,0
30000,2,2,2,28,0.4,28827.8,1600,28827.4,0
130000,2,2,1,31,0,33528.4,1800,33528.4,0
220000,1,1,1,35,0,26374.2,5400,26374.2,0
60000,2,2,2,48,0,67954,3400,67954,0
120000,1,1,2,29,-2,86030.6,2469.6,86032.6,0
30000,2,2,1,35,0,23681.2,5731.4,23681.2,0
130000,2,1,2,30,2,128499.4,4405.6,128497.4,1
200000,2,1,2,26,-0.8,428.4,170.4,429.2,0
140000,2,2,2,24,-2,107291.8,4419.8,107293.8,1
20000,1,2,1,31,-1,1519.4,1205.8,1520.4,0
210000,2,2,1,33,0,11689.2,6041.2,11689.2,1
130000,1,2,1,44,0.4,19985.8,1900,19985.4,1
150000,1,1,1,35,0,120299,3780,120299,1
50000,2,3,2,22,0,41346.6,6269.4,41346.6,0
60000,2,1,2,25,2.4,40138,1600,40135.6,1
60000,1,1,2,27,-0.8,3042.8,9622,3043.6,0
150000,2,3,1,29,0,122775.8,3992.4,122775.8,0
180000,1,1,1,38,2,49999.6,2200,49997.6,1
50000,1,2,2,22,0,36802.4,1888,36802.4,0
10000,2,3,1,48,0,6757,471.6,6757,0
100000,2,2,2,24,0,89671.8,3008.2,89671.8,0
30000,2,2,2,21,-2,1980.4,1980.4,1982.4,0
50000,1,3,1,51,0,40267.4,1280.6,40267.4,0
30000,1,2,1,39,0.4,22057.6,1433,22057.2,1
100000,2,2,2,30,2,99793.4,3180,99791.4,1
100000,1,2,2,35,1.2,26813.4,1536,26812.2,0
140000,2,2,1,42,-0.4,3722.4,2998.4,3722.8,0
240000,2,1,1,39,-1.4,0,0,1.4,0
380000,1,1,2,27,-0.4,1396.8,989.8,1397.2,0
230000,2,3,1,54,-1,1242.2,1216.6,1243.2,0
40000,2,1,2,24,0,34537.4,5803.4,34537.4,1
210000,2,1,1,34,0,75836.6,3160,75836.6,0
150000,2,2,1,37,0,104737.4,1847.2,104737.4,0
70000,2,3,1,27,2,30570.6,1675.6,30568.6,1
80000,2,2,2,24,-0.8,2263.4,200,2264.2,0
50000,1,2,2,30,0,43115.2,2364,43115.2,0
300000,2,2,2,27,-2,0,0,2,0
180000,2,2,2,30,0,59307.8,2142,59307.8,0
150000,2,1,2,35,-2,9297.2,8345.6,9299.2,0
60000,1,1,2,24,0,23039,2089.2,23039,0
100000,2,2,2,37,0,64498,1520.8,64498,1
90000,2,2,1,26,0.4,89226.6,4000,89226.2,0
20000,1,2,1,43,0,15661,921.8,15661,0
320000,2,1,2,32,-2,-0.8,80.2,1.2,1
210000,1,1,1,37,-1,1612,1108.8,1613,0
30000,1,2,2,29,-0.4,11477.6,200,11478,1
20000,1,2,1,51,-1.2,2080,0,2081.2,1
50000,2,1,2,23,-1.4,0,0,1.4,0
360000,2,3,1,39,-1,1653.6,660.8,1654.6,0
80000,2,3,1,28,0,29377.2,1200,29377.2,0
150000,1,1,1,47,-1,2169.6,1453.2,2170.6,0
20000,1,2,1,36,2,23474.6,1058.6,23472.6,0
150000,2,3,1,55,-2,2171,2690.2,2173,0
500000,1,2,1,61,-1.4,0,0,1.4,1
100000,2,3,1,33,0.4,36448.4,2193,36448,0
160000,1,2,1,62,-2,0,0,2,0
300000,2,1,1,42,-1,4097,4092.4,4098,0
240000,1,1,2,34,0,11536.6,8629.4,11536.6,0
60000,2,2,1,30,0.4,59472.4,2300,59472,1
20000,2,2,2,21,-0.8,4555,201,4555.8,0
80000,2,2,1,25,0.6,2242.8,534.4,2242.2,0
20000,1,2,1,47,-1.4,234,156,235.4,0
240000,2,1,1,35,-0.6,6461.4,6868.8,6462,0
20000,1,2,2,25,1.8,20127.4,900,20125.6,0
120000,2,1,2,33,0,55472,2471.4,55472,0
20000,1,2,1,42,0,18214.2,1083.2,18214.2,0
60000,2,2,1,49,1.4,18296.2,1200,18294.8,1
150000,2,2,2,26,0,18607,3400,18607,1
120000,2,2,2,24,0,27034.6,1268,27034.6,1
80000,2,2,1,35,-1,7592.2,8362,7593.2,0
100000,2,3,1,39,0,41173.6,1471,41173.6,0
20000,1,1,1,53,0,15190.8,933,15190.8,0
200000,2,2,1,33,0,24812.4,2720,24812.4,0
80000,1,1,1,39,0.4,54734.8,3438,54734.4,0
80000,1,1,2,33,0,73964.2,6889.2,73964.2,0
150000,1,1,2,26,0.4,30020.4,4300,30020,0
50000,1,2,1,50,0,36809.2,1505.2,36809.2,0
130000,2,2,2,25,0.6,117554.6,6510.6,117554,1
450000,2,1,1,41,0,2460.2,1417.2,2460.2,0
130000,1,1,2,30,0.4,74039,4079,74038.6,0
180000,1,2,1,43,-0.2,5484,940,5484.2,1
140000,1,1,2,32,0.8,6491.8,3334.2,6491,0
380000,1,1,1,52,-1.4,0,0,1.4,0
30000,2,2,1,56,2.2,27717.6,1340,27715.4,1
80000,2,3,1,46,0.4,80024,5903.6,80023.6,1
60000,2,3,1,47,0,23867.6,625.6,23867.6,1
290000,2,1,2,32,-1.8,4358.6,4596.8,4360.4,0
160000,2,2,1,26,-1,1386.4,1124,1387.4,1
20000,1,1,2,28,0,12521.6,4700,12521.6,0
80000,2,3,1,65,0,81141.6,3374.4,81141.6,0
360000,2,1,1,34,-1,7295,3581.8,7296,0
30000,2,1,2,44,0.4,28212,4540,28211.6,0
140000,2,2,1,37,-1,330,453.4,331,0
150000,1,1,2,33,0,52056.2,5823.2,52056.2,0
130000,1,1,1,45,0,60935.8,2528.6,60935.8,0
410000,1,1,1,34,-0.2,29011.4,8100.4,29011.6,1
70000,2,1,2,28,0,51252.4,2050,51252.4,1
30000,2,1,2,24,0,27700.8,1300,27700.8,0
50000,2,2,1,37,-1.2,2311.4,1370.8,2312.6,0
180000,1,2,1,45,0,120343.2,5012.4,120343.2,0
30000,2,2,2,36,-0.6,390,390,390.6,0
20000,1,1,2,38,0.4,18624.6,1156.8,18624.2,0
30000,1,2,2,24,-0.8,2570,18,2570.8,0
20000,2,2,2,53,0,10560.4,963.6,10560.4,0
50000,2,2,1,28,0,18111.8,2400,18111.8,1
360000,1,1,1,34,-1.2,5019.8,5149.8,5021,1
190000,2,3,1,41,0.8,132748.2,4478.6,132747.4,1
180000,2,1,1,36,-2,3680.2,3351.4,3682.2,0
60000,2,1,2,24,0,39531,1680,39531,0
10000,1,3,2,33,-1,889.6,588.6,890.6,1
200000,2,2,1,52,-0.4,565.6,346,566,1
50000,1,2,2,24,0,6031.2,1667,6031.2,0
180000,2,1,2,25,-2,0,0,2,0
20000,1,2,2,24,2.4,17746.4,1351.4,17744,1
90000,2,1,2,28,-1.6,70,0,71.6,1
160000,2,2,2,23,0.2,71840.2,5530,71840,1
20000,1,2,2,39,0,15778.8,869.2,15778.8,0
150000,2,2,2,28,-1,7351.6,6041.8,7352.6,0
50000,1,3,2,26,1.6,37985.2,1714,37983.6,0
60000,1,3,3,43,0,63179.8,2509.4,63179.8,0
210000,2,1,1,54,0,14731.4,2035.2,14731.4,0
60000,2,2,2,24,0,39989.6,3156,39989.6,1
210000,2,2,1,35,-0.6,6928.6,802.2,6929.2,0
210000,1,2,2,28,-2,79844.8,900,79846.8,0
360000,2,3,1,31,-1,12789.2,8118,12790.2,0
10000,1,1,2,25,1.4,8446.6,860,8445.2,0
140000,2,1,2,32,0.4,111245.2,4900,111244.8,0
100000,2,1,2,33,0.6,55236.4,1629,55235.8,0
50000,1,2,2,23,-0.6,891.6,598.4,892.2,1
360000,2,3,2,42,-2,0,0,2,1
360000,1,2,1,42,-1.4,0,0,1.4,0
30000,2,2,2,27,0,5736.4,500.8,5736.4,0
20000,1,2,2,36,1.2,13138,1567.4,13136.8,0
100000,2,1,2,38,2,39914.4,2000,39912.4,1
50000,2,1,2,31,1,3056.2,7268.2,3055.2,1
180000,2,2,1,32,-0.4,7709,4000,7709.4,0
360000,2,1,2,33,-0.6,3205.6,2192.2,3206.2,0
60000,2,2,1,35,0,31791.2,2039.4,31791.2,0
20000,2,3,1,28,1,16985,940,16984,0
150000,2,1,1,44,0.6,17259.4,6885.4,17258.8,1
300000,1,1,2,32,-0.2,17112.6,5448.2,17112.8,0
420000,2,3,2,35,0,55743.6,2080.4,55743.6,0
150000,2,2,2,30,-1.2,13118.2,0,13119.4,0
50000,1,3,1,54,1,37122.4,1887,37121.4,1
80000,1,1,2,26,0,67559.4,2232.6,67559.4,0
150000,2,3,1,34,-0.6,9426,4200,9426.6,0
50000,2,2,2,39,-1.2,4130,0,4131.2,0
20000,1,2,2,33,0,22878,1281.8,22878,0
80000,2,2,2,33,0,59754.2,2806.4,59754.2,0
150000,1,1,1,41,1.2,123168.2,6955.8,123167,1
100000,2,2,1,27,-2,434,956,436,0
130000,2,2,1,45,0,60356.4,2504.4,60356.4,0
20000,1,2,1,37,0,16271.6,794.4,16271.6,0
340000,2,1,2,35,-1,2162.4,2496.8,2163.4,0
110000,2,1,1,57,0,18162,1300,18162,0
90000,2,3,1,49,0,9598.6,2239.8,9598.6,0
10000,2,1,2,26,-0.4,5638.4,2312,5638.8,0
100000,1,1,2,32,-1.6,854,0,855.6,0
130000,2,2,2,43,-0.8,5060.8,5086,5061.6,0
180000,2,2,1,37,0,77066.8,3216.6,77066.8,0
50000,1,2,3,51,0,49123,1501.6,49123,0
80000,2,2,1,30,0,57213.4,1804.8,57213.4,0
30000,2,3,2,33,1,25587.4,1505.4,25586.4,1
150000,2,1,2,30,-0.6,5568.4,4202,5569,0
230000,1,2,2,46,-0.6,803.6,728,804.2,0
90000,2,2,2,23,2.4,84025,2480,84022.6,1
80000,2,2,3,30,0,11172.4,748.4,11172.4,0
30000,2,2,2,22,0,22814,704.6,22814,1
90000,2,1,1,28,-0.2,11679,4700,11679.2,1
200000,1,2,2,44,-1,1699.8,2364,1700.8,0
230000,1,2,1,50,0,72437.2,2452.8,72437.2,1
100000,1,1,2,54,0,53002,1583.2,53002,0
500000,1,1,1,43,-1.4,0,0,1.4,1
360000,1,2,1,30,2,2000,0,1998,1
320000,1,1,1,43,0,111789,4605.6,111789,0
50000,2,2,1,40,-0.2,10117.4,615.8,10117.6,0
140000,2,2,2,31,0,53076.8,2694.6,53076.8,0
360000,2,2,1,30,-0.6,3891.6,1765.4,3892.2,0
180000,2,1,2,27,-1,7344.2,7224,7345.2,1
140000,2,1,2,24,0.4,3099.8,440.6,3099.4,1
360000,2,1,1,27,-2,1862.8,1577,1864.8,0
150000,2,1,2,27,1.6,17810,1200,17808.4,1
220000,2,3,2,29,0,15308.4,2528.2,15308.4,0
